sex,,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female
age_group,,15-19,15-19,15-19,15-19,15-19,20-24,20-24,20-24,20-24,20-24,25-29,25-29,25-29,25-29,25-29,30-34,30-34,30-34,30-34,30-34,35-39,35-39,35-39,35-39,35-39,40-44,40-44,40-44,40-44,40-44,45-49,45-49,45-49,45-49,50-54,50-54,50-54,50-54,55-59,55-59,55-59,55-59,55-59,60-64,60-64,60-64,60-64,65-69,65-69,65-69,65-69,70-74,70-74,70-74,70-74,75-79,75-79,75-79,75-79,80-84,80-84,80-84,80-84,85-89,85-89,85-89,85-89,90+,90+,90+,90+,15-19,15-19,15-19,15-19,15-19,20-24,20-24,20-24,20-24,20-24,25-29,25-29,25-29,25-29,25-29,30-34,30-34,30-34,30-34,30-34,35-39,35-39,35-39,35-39,35-39,40-44,40-44,40-44,40-44,40-44,45-49,45-49,45-49,45-49,45-49,50-54,50-54,50-54,50-54,50-54,55-59,55-59,55-59,55-59,55-59,60-64,60-64,60-64,60-64,60-64,65-69,65-69,65-69,65-69,65-69,70-74,70-74,70-74,70-74,70-74,75-79,75-79,75-79,75-79,75-79,80-84,80-84,80-84,80-84,80-84,85-89,85-89,85-89,85-89,85-89,90+,90+,90+,90+,90+
maritial_status,,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married
year,province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Kastamonu,,0,0,32,12995,,29,0,1258,12648,,178,2,5529,6247,,381,11,9166,2768,,619,20,10912,1548,,580,37,10047,836,619,48,9469,501,529,106,10543,380,,444,211,11187,295,393,386,11102,221,244,613,8916,153,140,892,5899,78,112,1320,3945,64,57,1238,1990,23,30,810,748,8,10,269,138,1,,6,1,365,12427,,103,9,3580,10223,,247,40,7760,3034,,458,79,10038,1238,,624,170,10782,978,,582,275,9833,749,,497,477,9117,580,,407,897,9893,477,,328,1461,10062,424,,258,2300,10096,368,,198,3194,7425,226,,142,3495,4588,136,,130,4040,2922,95,,77,3044,1223,72,,55,2320,503,63,,16,893,85,25
2017,Kayseri,,3,1,147,58233,,178,1,5099,48074,,994,15,24081,23887,,1916,34,41894,9782,,2414,48,49494,4172,,2113,91,45209,1894,1810,140,39677,995,1426,249,36037,623,,999,375,30916,399,761,590,25978,239,399,841,18176,145,212,1121,11594,60,148,1295,7189,39,94,1327,3709,32,54,945,1313,7,11,296,202,3,,78,5,3168,52708,,845,39,20368,32131,,1853,131,37426,10309,,2493,263,46511,3806,,3097,610,48393,2744,,2825,1036,41726,2144,,2260,1727,35959,1663,,1744,2996,32207,1184,,1216,4194,26475,776,,881,5640,20488,529,,519,6652,14038,316,,294,7311,8378,228,,199,7249,4274,164,,110,5446,1670,105,,61,3545,544,73,,23,1444,81,27
2017,Kilis,,0,0,19,6370,,19,2,950,6085,,66,7,3247,2403,,128,6,3852,775,,152,3,4107,270,,117,5,3664,140,124,16,3340,86,91,29,3241,45,,83,23,2468,41,49,71,1973,23,43,96,1561,11,26,105,1048,15,13,130,723,7,7,134,423,5,1,119,168,4,1,38,35,1,,13,0,577,6047,,72,4,2718,3766,,131,17,3560,915,,142,32,3749,388,,142,93,3881,307,,147,107,3276,240,,130,207,2829,198,,116,308,2687,151,,75,385,1971,113,,60,509,1510,86,,45,638,1254,84,,33,659,776,50,,26,662,439,44,,21,545,177,24,,10,412,72,16,,6,190,22,11
2017,Kocaeli,,4,0,182,73964,,145,4,6207,64279,,895,11,36238,40918,,2323,47,62529,18727,,3389,78,75075,10104,,3602,154,66351,4781,3062,204,55271,2460,2596,377,49549,1335,,1979,615,40139,886,1415,995,32735,519,782,1211,21996,260,378,1393,13656,138,224,1692,7709,75,121,1558,3801,33,43,1191,1293,19,15,430,250,6,,31,1,2362,65259,,623,27,24897,44583,,1974,117,57358,18394,,3470,297,70552,7216,,4674,716,73119,5261,,4516,1329,60184,3916,,3799,2261,49365,2762,,2980,3856,43545,1953,,2299,5695,34278,1223,,1560,7922,26206,769,,993,8706,15951,433,,525,8322,8460,284,,288,7783,4135,188,,189,5839,1643,100,,106,3722,524,88,,39,1590,99,43
2017,Konya,,3,0,446,96442,,245,1,11525,74269,,1299,21,44070,33038,,2796,39,66932,12064,,3398,77,72806,5290,,3035,129,65635,2386,2670,202,60782,1370,2039,391,56964,921,,1468,587,49365,548,1038,912,41081,332,617,1321,31106,198,372,1745,19718,90,264,2280,12209,47,179,2491,6734,32,89,1766,2447,11,27,675,388,3,,58,0,4853,89534,,1148,59,35387,55262,,2606,186,59198,14772,,4043,418,69904,5791,,4797,877,70585,4238,,4526,1472,62570,3302,,3919,2602,57422,2762,,2942,4329,52886,2093,,2142,6301,44103,1497,,1445,8962,36021,944,,915,11274,25537,552,,549,12120,14754,370,,333,11997,7485,250,,223,9323,3014,130,,86,6037,966,83,,36,2323,154,41
2017,Kütahya,,1,0,54,20626,,31,0,1926,19449,,306,6,9502,10180,,706,17,16273,3769,,928,27,18702,1873,,1008,56,18198,870,940,97,16729,465,761,162,17007,310,,580,277,16876,193,392,470,14723,148,247,638,10963,96,152,810,6660,60,110,1188,4796,39,75,1150,2285,22,29,835,838,4,5,326,121,3,,16,2,637,18871,,177,13,6694,15056,,543,52,14899,5061,,883,117,18023,1358,,1131,250,18963,873,,1109,488,17795,648,,876,779,16978,472,,727,1546,16577,343,,543,2478,15464,221,,378,3458,12254,153,,232,4374,8711,84,,143,4592,4881,62,,95,5057,2724,32,,64,3818,995,20,,26,2200,228,15,,10,746,32,7
2017,Kırklareli,,1,0,50,11258,,46,0,1243,15518,,228,3,5409,8784,,490,10,8615,4243,,768,9,11067,2631,,857,33,10897,1522,972,58,10614,1115,831,133,10487,805,,683,215,11065,624,494,343,9940,389,293,433,6930,255,147,455,4270,121,86,581,2758,82,47,695,1599,38,23,585,587,13,3,217,89,1,,4,0,426,11060,,163,4,3504,9161,,390,24,7856,2891,,614,51,9939,1109,,913,120,11608,800,,888,268,10837,625,,775,504,10371,525,,611,941,10131,465,,512,1672,9871,357,,363,2293,8211,238,,240,2683,5160,129,,120,2749,3023,83,,67,2923,1678,48,,44,2822,859,26,,21,1810,235,16,,3,667,23,4
2017,Kırıkkale,,0,0,31,12100,,25,1,862,11165,,168,2,4021,5598,,403,7,6818,2334,,534,12,7955,1137,,587,19,7800,492,565,28,8475,274,506,61,8890,163,,312,91,7646,95,256,161,6532,73,141,201,4915,34,67,313,3256,15,65,396,1965,8,28,369,993,4,20,276,366,0,7,102,73,1,,5,1,475,11755,,149,16,3339,8332,,361,19,6386,1917,,518,65,7598,701,,638,127,7947,542,,608,218,7765,424,,522,414,7749,392,,431,729,7703,282,,337,1060,6419,222,,248,1472,5348,155,,166,1920,4096,112,,103,1998,2289,70,,59,1981,1220,57,,41,1489,463,29,,16,909,160,23,,6,352,31,18
2017,Kırşehir,,0,0,27,9251,,22,0,820,8246,,129,2,3848,4673,,308,5,5987,1747,,429,7,6998,911,,414,15,6821,418,404,30,6899,248,316,51,7183,156,,275,65,6372,96,202,150,5520,58,99,185,3923,19,55,196,2492,7,38,266,1614,5,28,337,892,1,11,224,340,2,5,101,94,0,,11,0,406,8734,,105,7,2867,6411,,276,16,5347,1648,,393,34,6481,533,,412,115,6856,423,,448,181,6578,378,,366,340,6205,335,,314,577,6476,302,,254,847,5720,187,,199,1270,4565,158,,106,1632,3081,110,,78,1848,1814,91,,46,1794,969,70,,39,1366,409,40,,16,856,145,13,,3,353,31,11
2017,Malatya,,1,0,42,34234,,50,0,1919,29486,,271,6,10617,16476,,662,20,20571,7334,,939,31,25791,3841,,982,56,24382,1935,914,74,21996,1028,827,150,21202,586,,617,222,17330,387,524,351,15600,247,295,563,11441,142,165,695,7328,71,84,998,5249,45,53,1017,2691,34,22,695,1066,11,3,219,195,11,,9,1,868,32282,,248,17,8171,22578,,634,69,18103,8648,,1073,126,24442,3571,,1368,331,26786,2803,,1282,582,23681,2242,,1034,883,20139,1754,,893,1615,18275,1350,,735,2055,14424,890,,503,2934,12326,701,,279,3804,9105,486,,194,4223,5460,340,,101,4913,3234,294,,59,3537,1349,142,,30,2519,490,105,,15,1437,170,70
2017,Manisa,,3,1,209,51472,,139,1,5633,47861,,740,13,24797,25116,,1694,30,40857,11248,,2622,69,47817,6274,,2729,116,45078,3555,2834,218,42426,2340,2516,391,41965,1672,,1971,660,39000,1143,1353,1060,32958,748,775,1368,23560,403,460,1608,14787,226,266,1969,9240,127,168,2148,4955,69,75,1433,1742,28,20,593,331,8,,26,1,2259,45600,,530,47,18411,28831,,1333,138,36684,10412,,2368,316,45686,3725,,3205,570,48463,2532,,3069,1111,44152,1937,,2677,1916,41222,1687,,2218,3478,38999,1370,,1817,5322,34456,974,,1383,7690,27365,737,,818,9223,18036,479,,547,9871,10164,278,,365,9764,5348,162,,231,8506,2397,105,,126,5069,684,73,,40,1968,105,36
2017,Mardin,,0,0,221,45484,,20,4,5364,33009,,153,10,17703,16484,,215,21,22711,6198,,266,44,23496,2859,,266,45,18751,1529,244,54,15640,1036,188,83,13337,556,,143,97,9162,284,113,156,7456,173,62,192,5505,99,48,320,3964,77,37,506,3006,70,17,552,1804,50,8,409,780,42,1,145,267,54,,6,1,2565,41706,,147,29,14789,21595,,287,89,22737,11176,,377,180,21783,5804,,423,350,21561,4476,,359,522,17258,3258,,295,835,13249,2064,,234,1133,10646,1569,,149,1288,7558,1031,,131,1677,6182,828,,94,2180,4728,689,,86,2168,2869,498,,71,2370,1734,497,,44,1985,895,331,,23,1392,399,269,,10,872,209,171
2017,Mersin,,6,0,191,73122,,185,0,5798,57360,,980,9,26613,35290,,2266,32,45959,16836,,3572,57,56476,9257,,3946,118,55380,5281,3881,233,52283,2979,3626,373,50415,2027,,2792,628,41588,1228,2114,903,35922,715,1299,1114,24487,373,709,1308,15874,211,336,1593,9895,129,179,1822,5252,65,86,1255,1934,20,26,504,371,8,,44,2,2818,65590,,845,44,21710,41022,,2190,152,41982,18497,,3779,360,53113,8077,,5260,736,58892,6184,,5550,1439,54039,4926,,5137,2293,48681,3794,,4511,3893,45321,3279,,3458,5475,36074,2179,,2498,7691,28456,1612,,1546,8671,18488,1000,,855,8938,10860,653,,567,8631,5360,379,,271,6894,2444,230,,119,4377,737,161,,61,1929,135,88
2017,Muğla,,2,0,78,30544,,98,0,2390,30435,,578,8,12777,19226,,1527,26,23823,10687,,2666,49,31315,6595,,3154,73,31722,3733,3299,124,30054,2292,3216,214,28425,1602,,2604,345,25369,994,2067,482,21279,610,1308,607,15659,401,733,700,10562,206,399,1032,7719,108,186,1167,4378,49,79,870,1802,19,18,464,420,2,,14,2,1035,26652,,420,16,9277,19268,,1057,60,20961,7660,,2029,159,28717,3116,,3160,322,32422,2126,,3418,576,30178,1724,,3342,1056,27334,1320,,3026,1882,25280,1093,,2726,2732,21413,833,,2089,3720,17111,623,,1446,4538,12089,333,,772,5102,7247,224,,484,5715,4446,137,,306,5002,2108,80,,148,3658,711,59,,83,1739,141,20
2017,Muş,,2,0,103,24514,,8,1,2531,16203,,66,3,9288,8437,,91,13,11052,2397,,103,11,12116,1033,,88,24,9265,485,75,37,7742,263,59,70,7325,135,,39,91,5318,83,41,153,4587,65,15,170,2670,32,12,265,2013,19,4,231,991,13,8,229,514,9,4,146,209,2,1,78,71,2,,4,0,2255,21359,,51,15,8925,9946,,108,58,12662,4378,,128,103,10725,1529,,129,164,10930,1190,,84,278,8130,781,,65,362,5914,583,,70,503,5188,476,,37,626,4082,319,,35,1040,3676,355,,34,1177,2487,232,,19,1192,1245,198,,12,1026,665,142,,3,787,244,83,,5,590,116,63,,2,371,54,44
2017,Nevşehir,,1,0,54,11690,,31,0,1344,9279,,217,2,5175,4267,,398,3,8523,1751,,503,15,9585,787,,543,24,9135,341,483,39,8525,232,442,55,8118,135,,302,118,7335,94,208,168,6202,67,111,241,4944,34,70,325,3234,24,40,403,2097,7,33,415,1141,2,23,281,397,3,5,106,85,1,,16,0,804,11136,,148,12,4539,7127,,357,21,7345,1813,,548,74,9220,739,,671,136,9354,545,,658,243,8271,418,,560,418,7772,320,,480,700,7613,294,,395,992,6502,188,,219,1454,5238,150,,151,1856,3968,100,,103,2063,2542,58,,72,2112,1419,34,,43,1633,598,24,,24,1016,170,10,,10,454,23,2
2017,Niğde,,1,0,104,16209,,53,1,1864,12328,,242,3,6547,5866,,404,13,9827,2333,,543,22,11421,1128,,490,22,10617,565,465,42,10201,347,362,71,9442,200,,263,94,7656,125,195,159,6287,95,123,246,4947,54,84,344,3419,22,40,392,2137,15,39,471,1161,4,13,302,398,3,4,102,92,2,,16,1,1228,14905,,219,12,5831,9373,,352,38,8946,2156,,528,80,10371,835,,632,162,11120,660,,558,269,10008,566,,510,487,9031,501,,407,778,8382,376,,285,1096,6827,275,,200,1562,5190,187,,155,1940,3908,115,,99,2178,2480,74,,61,2368,1386,52,,46,1730,540,25,,22,1036,172,18,,9,515,43,13
2017,Ordu,,0,0,111,28825,,66,2,2534,23300,,281,6,10947,13115,,701,12,17917,5981,,1056,31,22336,3449,,1079,60,22517,1884,1077,120,21720,1146,1024,196,24536,841,,720,338,20962,516,598,580,19387,305,331,784,14432,154,200,1205,9974,91,150,1462,6390,65,88,1751,3950,34,40,1224,1381,13,8,365,207,1,,19,0,1164,26049,,231,14,8901,16287,,544,61,16666,5848,,926,149,20423,2188,,1161,340,23491,1703,,1038,630,22154,1322,,839,1035,20004,1074,,755,1891,21971,989,,592,2491,17980,670,,499,4116,16984,501,,293,4800,11570,375,,199,5377,7365,301,,176,5762,4496,234,,112,4596,2156,173,,77,3665,958,154,,43,1616,222,69
2017,Osmaniye,,2,0,81,24422,,39,1,1863,17511,,255,5,8150,9551,,537,8,14716,4023,,652,22,17751,2031,,612,30,16247,990,605,64,15140,634,460,74,14437,364,,338,132,11649,226,255,221,10194,155,170,336,7123,80,80,370,4269,43,49,429,2440,36,33,421,1267,12,17,311,462,4,5,127,120,1,,10,1,1067,21571,,205,18,7504,10821,,494,60,13159,4232,,727,117,16192,1671,,871,252,17561,1412,,736,398,15547,1143,,564,678,13871,984,,446,1112,12365,844,,343,1442,9599,599,,313,2036,7928,459,,192,2180,5424,326,,118,2262,3047,199,,69,2175,1538,133,,45,1680,634,96,,26,1129,241,72,,12,618,50,50
2017,Rize,,0,0,21,13126,,11,0,583,12433,,96,4,3683,7861,,248,7,7176,4170,,368,20,9127,2736,,474,28,9726,1624,517,52,10925,964,440,114,10721,580,,327,136,9348,313,225,159,7904,160,115,262,5396,65,50,360,3875,39,30,470,2496,27,26,511,1352,14,11,307,401,6,0,83,56,0,,0,0,230,12291,,82,2,2676,9881,,207,13,6946,3880,,320,38,9238,1597,,372,117,10048,1159,,367,260,9586,1042,,400,553,9704,1067,,311,854,8971,801,,254,1329,7469,497,,189,1961,6325,321,,131,2156,4027,188,,87,2606,2701,183,,71,3003,1673,154,,64,2340,741,110,,34,1764,314,89,,10,933,49,52
2017,Sakarya,,1,0,162,40729,,100,2,3441,33549,,480,12,16353,19354,,1023,18,26661,8955,,1581,37,33518,5372,,1792,66,31618,2810,1702,139,28958,1713,1411,220,26750,1090,,1224,389,24370,716,820,631,20809,466,481,841,14850,273,263,943,9124,128,151,1191,5469,55,89,1272,2767,32,40,864,993,7,10,340,174,3,,24,2,1364,37067,,390,29,12389,25469,,1015,62,26070,8265,,1508,188,31094,3274,,2162,362,34420,2617,,2129,768,30398,2084,,1830,1359,26681,1676,,1497,2332,24284,1280,,1193,3680,20774,863,,823,5119,16503,615,,517,5764,10458,369,,288,5772,5925,215,,186,5686,3229,167,,107,4472,1264,101,,57,2938,437,65,,23,1267,86,37
2017,Samsun,,2,0,230,52075,,113,2,5032,42579,,566,15,20817,23575,,1275,31,32943,10607,,2123,60,40905,6090,,2207,92,39805,3206,2131,152,37259,1902,2044,351,39246,1408,,1457,580,34900,859,1022,932,30768,506,630,1369,22224,272,319,1833,14493,172,187,2283,8670,79,99,2283,4398,45,44,1434,1531,22,11,399,205,3,,26,2,1855,49383,,435,39,15187,33622,,1145,128,30284,11963,,2042,255,37806,4733,,2775,647,43703,3812,,2649,1111,39244,3095,,2340,1779,35636,2448,,2097,3230,37167,2150,,1565,4552,30051,1435,,1132,6666,25538,968,,706,7940,17321,637,,415,8392,10451,427,,250,8579,5882,352,,161,6698,2492,232,,96,4986,988,164,,39,1935,188,77
2017,Siirt,,0,0,114,19879,,13,0,2290,16855,,54,4,7941,6631,,77,1,9064,1798,,88,12,9182,703,,67,16,6880,397,68,18,5924,195,65,35,5296,87,,20,49,3657,54,24,58,3265,40,16,102,2222,24,12,132,1422,19,6,188,901,7,5,202,570,7,2,143,198,4,0,47,41,3,,1,0,1232,17557,,43,12,6719,9615,,99,43,9287,3688,,110,78,8339,1410,,125,148,8580,1024,,86,208,6034,630,,69,267,4648,487,,57,454,4143,413,,31,483,2960,225,,32,671,2618,267,,29,855,1877,181,,9,916,1084,127,,13,870,603,97,,4,635,237,55,,6,521,103,47,,1,349,51,36
2017,Sinop,,0,0,33,6899,,13,0,670,6414,,98,3,2849,3922,,233,4,4704,1842,,354,9,5491,1027,,407,16,5230,542,404,29,4971,343,379,58,5890,276,,279,106,6112,176,220,177,6447,125,172,304,5548,76,86,406,3710,36,68,611,2563,16,38,692,1418,11,27,459,523,1,5,207,124,0,,4,0,278,6788,,58,2,2145,4771,,160,17,4343,1807,,288,38,5274,663,,396,82,5616,485,,347,149,5134,374,,298,258,4939,333,,255,499,5690,290,,237,788,5699,205,,160,1169,5522,134,,129,1613,4383,96,,81,1924,2902,70,,76,2282,1876,67,,47,1909,767,45,,21,1295,271,22,,13,580,38,12
2017,Sivas,,0,0,34,26342,,43,0,2152,26296,,239,2,10154,12181,,499,13,16398,5056,,691,21,18896,2566,,739,48,17339,1304,738,67,16337,771,686,128,16201,532,,491,204,14733,321,432,383,13965,224,257,601,11063,129,139,954,7593,61,102,1167,4899,52,66,1241,2431,27,32,826,1046,14,3,247,148,5,,10,0,1049,25264,,190,11,8436,18773,,461,62,15724,5538,,664,123,18040,2000,,903,287,18502,1569,,867,512,16624,1253,,748,825,15097,1060,,637,1430,14441,856,,428,2056,12835,619,,287,3063,11079,421,,218,3997,8706,333,,135,4490,5462,204,,81,4484,3033,145,,45,3217,1202,94,,37,2420,548,62,,10,1003,116,39
2017,Tekirdağ,,3,0,204,35863,,100,0,4369,35527,,670,5,20903,21547,,1519,19,32960,10149,,2256,64,40154,5730,,2279,95,35099,3064,2248,146,31047,1722,1933,251,27594,1081,,1427,429,24042,748,1022,689,19696,484,602,830,13415,236,263,894,7927,142,142,1028,4811,91,82,1181,2455,46,43,886,877,18,13,324,141,0,,18,1,1674,30352,,453,20,14231,19252,,1201,68,29521,7795,,1969,166,36555,3074,,2713,376,38688,2068,,2562,690,32189,1446,,2220,1251,27768,1113,,1734,2172,24743,873,,1408,3392,20815,614,,988,4764,16127,439,,560,5255,10200,242,,268,4995,5298,158,,146,4952,2737,73,,90,4178,1185,54,,40,2609,355,27,,11,903,40,11
2017,Tokat,,2,0,75,25651,,52,2,2063,22183,,266,6,8920,10575,,550,17,14629,4242,,808,29,17812,2162,,846,55,17623,1085,788,95,16914,654,707,150,17572,436,,507,271,16159,276,325,497,15105,213,246,736,11517,121,155,964,8052,87,122,1347,5164,49,75,1385,2518,19,35,749,724,10,8,216,94,5,,6,0,1083,23439,,249,15,7480,15811,,559,58,13603,4662,,763,124,16862,1815,,875,304,18289,1280,,863,528,17385,991,,667,872,15602,808,,519,1610,16471,553,,362,2307,14425,448,,292,3554,12975,345,,196,4521,9482,248,,139,5143,5909,165,,100,4681,2760,114,,58,3624,1199,87,,34,2274,374,61,,4,836,83,26
2017,Trabzon,,0,0,40,31193,,26,1,1421,29291,,190,3,9425,18151,,508,12,18772,9008,,788,36,23330,5087,,942,55,23205,2618,872,105,22681,1571,730,178,23494,1041,,647,299,21472,592,485,462,18770,340,259,592,13255,174,137,759,8149,93,79,1095,5675,58,60,1294,3303,29,22,980,1220,16,7,281,197,5,,9,0,504,30307,,156,7,6236,25356,,426,47,16864,9283,,793,106,22537,3845,,1062,282,24223,2749,,1035,558,22150,2434,,922,922,20368,2154,,841,1707,21498,1890,,664,2374,18145,1230,,495,3744,16213,858,,328,4244,10266,557,,204,5190,6485,372,,140,5758,4026,293,,115,4484,1899,187,,57,4326,1119,178,,31,2326,326,103
2017,Tunceli,,0,0,0,2019,,13,0,493,8027,,69,0,1785,3335,,137,1,1964,1588,,163,2,2169,1147,,169,5,2156,647,197,10,1988,380,177,18,1892,197,,130,27,1762,120,101,51,1774,59,52,53,1345,24,16,60,929,15,20,111,659,11,16,213,655,10,9,149,275,3,1,74,52,3,,0,0,61,1937,,28,0,862,2287,,86,5,1882,1165,,143,10,2081,607,,182,22,2104,449,,162,43,1770,335,,147,71,1735,303,,117,116,1765,218,,86,197,1625,193,,75,373,1551,120,,37,495,1114,67,,34,569,715,26,,20,573,400,14,,10,577,268,19,,11,528,144,14,,3,335,44,7
2017,Uşak,,1,0,86,13674,,50,1,1521,11387,,276,2,6135,5422,,617,13,10279,2559,,858,21,12060,1242,,914,28,11609,593,854,61,11053,346,713,111,10502,214,,527,166,9781,166,352,270,8502,90,215,287,6141,70,117,411,3963,35,65,664,2758,31,48,715,1501,11,21,440,568,2,8,188,88,0,,15,1,715,12955,,199,15,4673,9182,,473,31,8867,2408,,806,69,11223,904,,1033,146,12142,632,,1029,266,11282,428,,877,435,10235,330,,718,807,10013,238,,525,1209,8972,172,,382,1710,7420,135,,263,2061,4898,92,,160,2359,3103,58,,105,2635,1830,33,,61,2310,839,23,,35,1394,230,11,,12,445,29,5
2017,Van,,0,0,272,64929,,33,7,7997,47625,,147,23,28501,21908,,282,35,34141,6718,,326,43,34654,2583,,288,62,26195,1076,184,85,21241,544,158,182,20517,291,,95,235,13444,172,78,337,10294,125,39,476,6767,56,24,525,4165,41,17,587,2596,20,7,517,1210,11,3,281,427,2,0,139,132,6,,5,3,4817,57419,,125,39,25330,28401,,307,136,36045,12244,,382,302,31905,4774,,465,555,31946,3344,,317,863,22384,2077,,243,1047,16482,1405,,212,1713,15562,1307,,124,2127,10780,874,,94,2990,8571,740,,59,2988,5252,483,,23,2830,2682,318,,17,2440,1232,272,,8,1592,474,115,,4,1103,204,83,,4,611,66,57
2017,Yalova,,0,0,21,9037,,18,1,669,8324,,91,1,3324,5103,,260,7,5842,2550,,427,10,7230,1467,,551,18,7220,843,616,23,6966,487,584,45,6505,357,,585,84,6484,248,531,168,5452,161,327,184,4158,87,229,239,2715,54,111,288,1878,36,45,322,1002,19,22,225,371,4,6,86,75,5,,0,0,246,7876,,63,3,2417,5982,,220,12,5442,2354,,439,33,6879,989,,666,82,7904,770,,761,149,7238,629,,844,320,6559,542,,752,508,6167,390,,720,861,5506,298,,604,1266,4558,205,,405,1495,3034,113,,252,1649,1838,67,,158,1626,906,61,,101,1338,370,39,,35,923,125,16,,12,365,24,7
2017,Yozgat,,2,0,82,18174,,40,0,1853,13808,,228,3,7026,7379,,461,5,10934,2814,,561,11,12254,1385,,588,38,11547,665,537,47,11290,355,428,75,11920,233,,320,123,10652,139,241,278,9989,103,146,428,7925,68,93,583,5284,39,73,723,3232,14,39,730,1582,10,26,531,742,6,5,176,100,2,,18,0,1220,16658,,207,14,6294,9137,,416,36,10269,3053,,557,82,11480,1130,,637,171,11820,819,,548,312,11246,611,,443,553,10329,542,,396,1027,11241,452,,260,1378,9181,320,,217,2202,8285,264,,151,2852,6514,168,,84,3311,4096,150,,59,3219,2040,89,,32,2416,860,60,,23,1686,328,45,,4,557,74,26
2017,Zonguldak,,1,0,100,21437,,61,0,1559,17866,,274,3,7642,11100,,811,11,15306,5902,,1331,21,19805,3535,,1378,51,19071,1999,1281,103,17559,1256,1198,146,17061,839,,1081,288,17917,531,735,508,16199,293,501,649,11544,146,211,725,6634,83,119,942,3870,39,66,1015,2060,15,24,741,615,6,4,187,92,0,,12,0,604,20719,,217,14,5189,14678,,567,37,12453,5642,,1067,125,17832,2403,,1437,289,20129,2090,,1403,561,18418,1926,,1293,851,16897,1690,,1147,1514,17387,1256,,1046,2562,16558,863,,728,3628,13915,434,,480,3968,8850,253,,268,4016,4635,119,,157,4320,2513,81,,82,3454,1035,64,,34,2338,344,29,,10,850,51,12
2017,Çanakkale,,1,0,73,16995,,50,0,1793,25056,,263,4,7357,10978,,607,9,12747,4867,,1055,22,16219,2862,,1187,44,16053,1657,1306,79,15602,1144,1235,148,16080,834,,1072,264,15641,669,745,430,14129,435,525,635,11502,289,298,700,7308,158,153,965,4844,84,89,1102,2650,49,36,776,958,15,14,367,189,6,,8,0,586,16606,,156,11,4905,13945,,409,28,11396,3932,,850,75,15005,1422,,1256,165,17135,1024,,1308,388,15792,721,,1289,759,15415,598,,1052,1351,15361,495,,841,2267,14341,410,,674,3118,12153,246,,427,4060,8735,140,,242,4417,5232,89,,168,4836,2903,49,,109,4083,1204,34,,60,2700,374,21,,19,1069,50,14
2017,Çankırı,,0,0,30,6441,,20,0,787,7228,,101,0,3175,3370,,211,3,4715,1211,,290,10,5303,575,,272,10,4998,278,253,17,5063,179,241,41,5466,125,,194,64,5327,77,124,141,5252,68,80,194,3993,32,41,313,2982,21,46,493,2062,9,31,545,1042,9,21,313,339,2,2,147,82,0,,4,0,289,6205,,67,2,2362,5004,,148,10,4186,1216,,254,37,4725,461,,259,46,5073,347,,288,131,4750,298,,226,214,4668,226,,171,442,5148,173,,135,637,4645,137,,111,991,4621,110,,63,1348,3431,77,,45,1497,2247,49,,40,1849,1426,31,,21,1453,582,30,,18,883,194,16,,8,343,27,8
