sex,,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female
age_group,,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,5-9,60-64,65-69,70-74,75-79,80-84,85-89,90+,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,5-9,60-64,65-69,70-74,75-79,80-84,85-89,90+
year,province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Tekirdağ,37900,39993,37967,44955,45293,46743,47701,49809,40926,34047,31329,42228,24774,20323,12601,7042,4077,1972,675,36317,37534,33975,36814,41331,43148,45359,45623,38001,31702,31006,39942,25684,21863,14817,9149,5930,3409,1441
2021,Tokat,16883,21316,22190,25333,20624,18757,19851,21078,19188,17592,20044,19969,16303,15848,10796,7165,4084,1927,409,16156,20200,21885,24252,19483,18546,19600,20763,19535,17002,20856,18751,16671,17413,13586,9108,5281,2832,1290
2021,Trabzon,24773,28660,28042,31511,28662,28076,29340,30332,27330,24940,26958,27440,22449,19418,12316,7157,4372,2504,767,23508,26809,26995,31306,28269,27442,28299,29114,26763,23715,28110,26485,21843,21099,15238,10699,7736,4597,3610
2021,Tunceli,2477,1886,1821,3891,4777,4041,3402,3520,3180,2521,2755,2140,2046,2251,1425,935,653,528,174,2279,1680,1734,3154,3192,2788,2700,2818,2463,2220,2735,2034,2106,2406,1738,1211,843,650,471
2021,Uşak,10575,12299,12612,14987,13032,12689,14157,14613,13261,11871,11838,12420,9894,8720,5535,3681,2200,1148,359,9764,11534,12247,15399,12177,12474,13600,14468,12981,11561,12387,11568,10239,9582,6518,5081,3191,1860,661
2021,Van,61887,61854,59787,59120,54163,47089,38318,34135,27498,17982,20660,65438,11935,9545,6020,3524,1891,833,266,59105,59833,57578,54726,52337,44148,35103,32605,25643,15623,19169,62689,12190,11625,7598,4372,2641,1193,892
2021,Yalova,8965,10151,10469,11404,10572,10361,10297,10711,9779,8842,8978,10310,7949,6829,4573,2895,1638,776,241,8567,9600,9126,10237,10151,9898,10305,11117,9992,9097,9417,9973,8215,7148,5038,3500,2062,1213,605
2021,Yozgat,12339,15621,15944,17304,14316,14302,14427,14423,12887,12020,13795,14228,10557,10515,7285,4664,2428,1190,401,11835,14820,15541,17833,14531,13516,13091,13278,12772,11347,13996,13680,10689,10998,8940,6236,3770,1996,985
2021,Zonguldak,13820,19642,19485,21131,18425,19131,22433,24408,21454,19505,19519,17302,18533,16038,10365,5577,3078,1579,397,13172,18621,18685,20785,17112,18292,21685,23556,21664,20258,21618,16634,20110,17406,12054,7425,4882,2709,1194
2021,Çanakkale,13806,15242,16165,25630,19778,18652,19876,21374,19571,18504,18848,15689,17350,15258,11156,6706,4065,1998,666,13019,14517,16376,20602,16708,17447,19184,20830,19392,18628,19544,14647,18021,16172,12497,8565,6103,3205,1485
2021,Çankırı,5658,5969,6596,8783,7181,6862,6555,6432,5746,5840,6998,5981,5690,5852,3764,2694,1640,798,239,5501,5646,6239,8212,6287,5911,5607,5901,5737,5613,7027,5549,5705,6270,4588,3344,2344,1243,513
2021,Çorum,14720,17974,18039,18440,17032,16626,18210,19385,17521,15922,17911,17654,14136,13949,9962,7226,4001,2012,646,13879,17032,16870,17586,16478,16333,17671,19315,17558,15384,18243,16627,15020,15379,12431,8837,5667,3073,1533
2021,İstanbul,531698,573172,563822,636065,680606,686762,691652,702258,593864,469914,410677,598094,287473,218419,136103,80901,42887,21623,7696,505272,541314,526835,613224,659320,675109,684790,698864,589969,455923,415144,566896,298853,249909,173937,113790,73239,41827,22999
2021,İzmir,124818,141793,137844,159211,164678,168053,174874,184457,164726,142635,138802,145903,114289,96024,65132,40229,21892,10459,3468,117796,133928,127814,147417,157402,163006,174065,187101,167948,146432,143548,139291,120289,106454,78540,52610,33805,19656,9400
2021,Şanlıurfa,150593,128081,112287,90596,87337,78190,64100,55545,43263,32836,32885,146464,19415,16057,10319,5897,3251,1351,548,143125,123122,105552,93088,88766,75271,62228,55041,42993,30899,32607,139733,22212,16621,13430,8402,5609,3072,2234
2021,Şırnak,33799,31880,31275,33568,32961,23572,15479,13481,9477,6779,6532,33214,3571,3499,1905,1272,803,337,123,32731,30189,29374,26639,26457,19528,14749,14085,9970,6870,5971,31657,3574,3916,2834,1742,1151,808,817
2022,Adana,81413,96187,89320,84499,83198,79552,84644,88755,77849,66828,61889,99001,49932,41238,26885,14269,7555,3261,1180,77042,91319,83614,79763,80545,79867,84392,88319,78005,67380,62652,94285,52408,44389,31769,19672,12081,5942,3207
2022,Adıyaman,27914,30720,28439,24694,24022,22713,22821,22780,18756,16084,14805,32322,10399,9095,6624,3853,2570,1146,420,26865,29209,27056,24027,23689,21805,21736,22129,18853,15302,13177,30587,10984,9389,8191,5526,3481,1774,1212
2022,Afyonkarahisar,23778,28077,28545,29625,27161,25912,27352,27903,23797,23113,21475,28047,19582,15562,10906,6345,3894,1839,546,22434,26739,27253,29925,25717,24813,25959,26524,23856,22920,21791,26617,20381,17327,13036,8783,5916,2885,1220
2022,Aksaray,15933,18271,17532,17957,16743,15508,16293,16436,14020,12018,11088,18165,8453,7092,5576,3142,1704,815,237,15114,17422,16638,18063,16265,14566,15001,15493,13774,12081,11280,17313,9267,8028,6757,4288,2763,1375,584
2022,Amasya,8758,11154,11182,14102,11690,10922,11879,12316,10948,10537,11225,10772,9979,8644,6519,4330,2509,1348,384,8165,10548,10853,11863,10303,10579,11374,12073,11131,10841,11519,9822,10810,9262,7592,5719,3721,1983,911
2022,Ankara,169629,206110,204464,230166,223642,222736,226687,232463,207398,184650,164191,208454,132834,102123,66019,39199,22044,9955,3715,160987,195334,196661,221327,223655,225673,233222,241465,214927,190600,171745,197716,140164,113229,81261,53991,35505,18589,9755
2022,Antalya,81421,99135,94568,95456,99991,102012,109888,115577,103399,91340,78951,101299,62604,48376,31305,18759,11057,4815,1749,76920,93377,87229,90055,97624,102756,110035,114824,101719,88873,77668,95457,64570,51362,35630,22862,14460,7135,3746
2022,Ardahan,2771,3273,3540,4111,3823,3413,3148,3427,3201,2761,2789,3194,2350,2200,1698,1167,634,323,123,2672,3068,3371,3551,3463,2866,2634,2798,2638,2403,2637,3034,2234,2115,1981,1478,879,429,284
2022,Artvin,4198,4619,5018,6304,5906,5819,5709,5919,5703,5800,6103,4747,5623,5017,3517,2246,1519,801,378,3951,4514,5139,6488,5516,5180,5094,5319,5164,5689,5831,4525,5198,5394,4167,3115,2237,1088,848
2022,Aydın,32147,37488,36837,38355,39305,38044,39672,43089,39436,38151,37439,38302,35800,30124,20504,12565,7281,3561,1191,30517,35475,35487,38241,38089,37197,39870,43046,40115,38437,38022,36243,36846,32060,23339,16188,10639,6139,3000
2022,Ağrı,26949,28786,26744,27819,23866,20432,15811,15500,11587,9256,8801,30320,6437,5425,2951,2174,988,449,170,25784,27438,25668,23794,21761,17795,13232,14005,10396,7816,7694,29132,6141,5994,4068,2666,1516,746,515
2022,Balıkesir,30575,36745,38602,42610,42698,41058,42881,46940,45041,44371,43276,36774,41018,35462,25845,16857,9836,4367,1474,29074,34714,35209,38435,37444,38307,41888,46308,46032,45106,45933,34691,44843,38185,29932,20786,13824,7217,3232
2022,Bartın,4630,5973,6700,8371,6564,6542,7310,7751,7305,6792,6563,5632,6308,5816,4160,2445,1293,578,236,4425,5572,6558,8606,6112,6014,6788,7479,7158,6951,7095,5314,6810,6364,4672,3052,1921,995,496
2022,Batman,32937,34589,33294,29441,29737,26821,20586,20853,15245,12078,10260,35904,6544,5337,3368,1927,1195,547,238,31593,33087,31543,28674,28928,25320,19540,20893,14518,11197,9363,34682,6501,5811,4899,2989,2039,1102,911
2022,Bayburt,2469,2751,3302,5107,4620,3101,2748,2695,2436,2266,2213,2737,1878,1765,1147,803,502,229,82,2336,2697,3516,5450,3362,2644,2449,2294,2251,2121,2204,2726,1839,1838,1322,984,732,332,293
2022,Bilecik,6450,7211,8000,11334,9508,9144,8927,9038,7863,7410,6740,7516,6212,4890,3234,1890,1344,654,253,6184,6952,7512,8633,8109,7808,7925,8198,7367,6996,6647,7201,6231,5066,3821,2757,2053,1112,483
2022,Bingöl,11922,11935,11742,12419,12668,12307,10446,10375,8070,6751,6366,13079,4605,3743,2715,1678,954,544,192,11348,11666,11629,12525,12119,11629,9469,10238,7991,6356,5971,12280,4508,4309,3293,2128,1354,743,489
2022,Bitlis,18274,18419,18095,16707,17240,15155,11812,11252,8649,7403,6731,19607,4780,3799,2350,1411,763,340,140,17288,17625,17002,16610,15727,13261,9861,10121,7768,6054,5566,18253,4199,4329,3212,1919,1198,537,531
2022,Bolu,8279,10047,11250,13486,11788,10963,11332,12088,10989,10096,9343,9683,8665,7768,5596,3525,2254,1117,435,7824,9350,11392,14713,11136,10276,10724,11821,10779,10157,9723,9209,9129,8504,6714,4702,3350,1700,917
2022,Burdur,6781,8079,9671,12630,10627,8678,8818,9371,9254,8800,8803,7875,8240,6967,5048,3229,2112,1142,458,6415,7437,9762,11764,8763,8263,8167,9010,8995,8707,8926,7501,8704,8075,6022,4641,3154,1922,988
2022,Bursa,102780,118149,111527,111998,119378,119945,126689,133954,117238,103704,91018,120938,76262,59439,39933,22305,13019,5775,1818,97102,110841,101959,106667,119610,120275,126122,133017,116231,101946,92076,114662,79298,65744,47608,31024,20000,10079,4590
2022,Denizli,30120,36269,36880,37882,37326,35852,39563,43731,39587,35758,32268,36710,27645,21937,15521,9134,5560,2664,952,29063,34221,34889,37454,36081,35834,39621,43795,38768,34876,32393,34703,28898,23986,18182,12897,8476,4727,2109
2022,Diyarbakır,94882,93936,86935,78216,78609,75735,62813,60813,45666,36421,31314,103923,21182,16351,10832,6587,3840,1818,599,90298,90031,82509,75668,77789,73116,60684,60438,45338,35218,29674,98612,22070,17111,14266,9576,6086,3503,2421
2022,Düzce,12601,14043,14716,16482,15424,14725,14579,15974,14550,12728,11976,14640,10353,8510,5599,3156,1778,849,267,12129,13504,14244,16526,14306,14297,14427,15410,13758,12648,11976,13799,10663,9010,6374,4174,2766,1460,710
2022,Edirne,9518,10838,12193,17797,15008,14383,14466,15373,14526,13977,14511,10886,14522,12187,8709,4731,2706,1496,501,8958,10066,12793,16050,13120,12658,13260,14352,14110,13887,14991,10346,15123,13076,9446,6293,4213,2544,1100
2022,Elazığ,18924,22966,23076,24270,21955,20155,21299,21948,19224,17414,16541,22662,13466,11399,7464,4667,2955,1566,445,18023,21618,21539,24379,21495,20226,21639,22845,20694,17972,17304,21279,14333,12674,9016,6172,4289,2164,1440
2022,Erzincan,7014,7682,8241,12355,10788,8799,8186,8463,7648,6976,6721,8030,5987,5375,3883,2414,1465,778,281,6674,7396,8039,11564,9379,8303,7794,7823,6979,6582,6698,7565,5987,5540,4409,3213,2269,1100,823
2022,Erzurum,28782,31675,32640,34577,29945,26550,25390,25409,22355,19328,17911,32963,14085,12061,8489,5790,3312,1555,558,27172,29962,33186,37614,30087,25525,24543,25055,21391,18438,17715,31229,14608,13660,10176,7565,4875,2147,1431
2022,Eskişehir,23879,28369,29802,37257,35728,33713,34283,35369,32414,29828,27685,28899,24702,19466,13733,8363,4826,2297,722,22701,26346,28762,34945,31690,31874,33117,35578,33540,31077,29240,27138,26560,21523,16728,11289,7751,3906,1517
2022,Gaziantep,105489,112578,101029,89653,84839,79479,79378,75667,62234,49089,42080,120918,30080,22741,15866,9279,4843,1875,646,100250,108360,95426,87351,85171,78878,76058,71706,59692,46089,40999,115868,31263,24298,18546,12435,7923,3881,2094
2022,Giresun,10513,13021,14140,15981,15424,14467,14897,15437,14676,14801,17239,12495,16421,14396,9258,5057,3845,2231,876,9874,12402,13700,16053,14392,13298,13557,14768,13886,14335,16580,11782,15712,15081,10410,7457,6146,3655,2599
2022,Gümüşhane,3732,4325,5545,7293,5849,5270,4997,4768,4457,4236,4759,4236,3989,3639,2325,1356,963,550,196,3474,4180,5786,8463,5455,4730,4079,4189,4021,3889,4295,4207,3811,3795,2697,2064,1435,835,654
2022,Hakkari,12455,13315,14688,18153,17435,13575,9143,9271,6076,4523,4152,13453,2711,1880,1279,749,435,175,100,11653,12636,14411,13339,14255,11306,8495,9531,5933,3907,3976,12897,2967,2425,1740,998,532,379,385
2022,Hatay,67504,79263,72294,64763,57972,55403,60231,61784,54340,48161,44699,82113,34820,27283,17558,9172,5328,3325,1115,64326,74792,67762,60271,59784,56407,60821,61704,54365,46923,44477,77782,35497,28766,19437,11758,7285,4534,2224
2022,Isparta,11830,14476,16507,18830,15650,14679,15419,16103,15133,13878,13168,14259,12437,10578,7640,4448,2862,1385,558,11428,13711,16598,19979,14706,13928,14897,16092,14878,14399,13838,13280,13207,11955,8940,6242,4071,2202,1134
2022,Iğdır,8817,9869,9307,10455,9317,8023,7058,6997,5621,4676,4018,10472,3396,2816,1842,1250,531,338,128,8547,9246,8829,9145,8512,6945,6314,6350,5115,4083,3974,9882,3304,3150,2199,1440,792,494,342
2022,Kahramanmaraş,45337,56504,53157,47130,42133,39813,43560,44880,37418,32228,28362,56048,22191,19439,13057,8788,5006,2143,810,43419,53859,49071,44523,42368,40123,41802,42301,35306,30917,26561,52814,21061,19091,14348,9937,6601,3307,2023
2022,Karabük,5885,7074,9527,14546,9985,7914,8256,8720,8415,8271,7707,6921,6958,6171,4529,2798,1558,749,232,5669,6770,9193,12776,9216,7219,7737,8494,8596,8293,8133,6306,7511,6843,5167,3661,2434,1186,638
2022,Karaman,8490,9629,10104,10704,9962,9067,9660,9619,8446,8089,7228,9750,6004,4983,3666,2237,1514,834,294,7976,9188,10351,11775,9211,8492,8937,8944,8279,8034,7399,9330,6232,5449,4298,2939,2033,1140,551
2022,Kars,10867,12618,12227,13576,11883,10344,9005,9347,8199,6908,6624,12262,5340,4327,3042,2278,1051,569,257,10133,11999,12023,13160,11249,9371,8070,8771,7172,5796,6282,11536,5084,4373,3503,2642,1627,808,506
2022,Kastamonu,8822,10882,11614,13468,12655,12008,12549,13371,11743,11297,12693,10237,13090,12223,9115,5581,3492,1539,523,8426,10179,12024,13761,11289,11004,12050,12749,11720,11408,12948,9635,13365,13498,10701,7218,5338,2527,1373
2022,Kayseri,48026,60465,59140,57488,51624,49531,54820,56935,49724,42764,38145,59130,31606,25918,17200,10341,5695,2432,825,45361,56897,55396,54337,52040,50980,54612,55848,48205,42067,38310,56359,32568,26898,20273,14100,8937,4369,2157
2022,Kilis,6830,6655,6732,6797,5788,5695,4946,4664,4002,3618,3393,7553,2580,1979,1470,914,538,266,84,6520,6254,6716,7354,5896,4879,4466,4505,3841,3390,3346,7069,2511,2108,1825,1229,809,427,270
2022,Kocaeli,73858,80404,75688,79543,83742,84914,87463,91260,76879,61795,53123,85828,41081,32299,20605,12128,6402,2748,983,69908,76122,69105,73949,81718,84163,86171,87714,72501,59811,52399,80965,42535,34995,24316,15497,9484,4598,2378
2022,Konya,81053,92490,94281,95976,86937,79445,83288,82688,71692,65335,60203,94679,50566,40445,28999,17292,9702,4587,1548,77558,87627,89747,96428,85969,77695,81947,81553,72596,67302,62655,89458,53875,45957,35689,23772,14585,7276,3452
2022,Kütahya,14048,17657,19795,23914,21790,19760,20997,21797,20230,18231,18081,17191,17088,14250,10167,5886,3813,1619,519,13397,16853,19333,22853,20637,20436,20628,21352,20055,19238,19181,16635,18407,15532,12227,8065,5486,2532,1021
2022,Kırklareli,9011,9809,10506,13983,13775,13703,13939,15097,13645,12983,12312,10331,12376,10519,6978,4068,2370,1193,443,8281,9186,10261,12660,11966,11788,12492,14067,13023,12588,12588,9638,12687,11128,7936,5294,3538,2195,990
2022,Kırıkkale,7350,9087,10538,11960,9739,9047,9654,9813,8973,9447,9805,8938,7997,6599,4521,2765,1538,639,228,6793,8464,10408,12737,8813,8421,8913,9264,9045,9188,9274,8406,8048,7027,5756,3739,2382,1161,569
2022,Kırşehir,6942,8265,8966,10099,8667,7861,8576,8625,7825,7763,8055,8369,6999,5822,3829,2215,1221,612,221,6580,7951,8815,10833,8747,7816,7917,8158,7815,7522,8111,8047,7234,6217,4743,3331,2115,1093,542
2022,Malatya,26035,32748,32357,32471,29135,26871,29261,31028,27664,24113,22919,31772,18403,16020,11056,6690,4259,1922,674,24748,31236,31207,30796,28319,27201,29709,31621,27819,23857,22263,30189,18196,16251,12952,9121,6473,3248,1976
2022,Manisa,44536,51668,50578,54445,53057,52018,55445,57935,52011,47690,45539,52382,40537,32663,22177,13120,7469,3463,1155,42385,48460,46290,48164,48922,49749,54046,56117,51002,47730,45840,49696,41701,35596,26333,17906,11346,6283,2825
2022,Mardin,47675,46167,43444,38468,37978,35054,28559,26330,20396,16730,14063,50650,9611,7714,5369,3607,2503,1311,732,45637,44249,42171,38066,38508,33530,27432,26359,21141,16442,13663,48252,10106,8776,7319,4916,3604,2090,1752
2022,Mersin,63777,76571,72206,69674,70153,67230,70322,72841,66766,60708,56408,77901,44965,37085,24036,14580,8179,3913,1327,60523,72689,67639,66452,67156,66228,69462,74155,67694,61167,57586,73407,47129,39348,28018,18745,11370,6046,2976
2022,Muğla,27011,32920,32003,36002,37410,37987,40928,44693,41636,38331,35498,32625,30699,25142,17599,10999,7102,3433,1350,25651,30683,29315,31442,33505,35629,39480,42482,39387,36454,34708,30919,30449,25496,19159,12974,9147,5147,2790
2022,Muş,21225,22131,21845,19074,17259,15722,12213,12123,9146,7576,7230,22455,5260,4479,2518,1771,780,356,152,20046,21277,20853,18979,16746,14476,11038,11339,8612,6561,5977,22203,4849,4781,3500,2170,1288,641,551
2022,Nevşehir,9629,11056,11286,12047,11457,10264,11195,11255,10147,9547,8999,11100,7989,6407,4843,2938,1716,786,251,8788,10355,11537,13692,11308,10199,11073,10978,9843,9414,9385,10525,8355,7064,5758,4163,2697,1321,644
2022,Niğde,12094,14752,15409,15926,13274,12262,12747,13252,11703,11172,10285,14522,8177,6531,4802,3115,1682,847,270,11654,14141,14760,15851,12550,11578,11995,12622,11569,10809,10313,13799,8732,7162,5858,4243,2935,1385,641
2022,Ordu,20298,25905,24502,25454,25342,24071,25768,27958,26393,25220,28387,24533,23558,20680,14226,9245,5392,3047,1018,18931,24606,22617,24725,25135,23466,24979,27518,26057,24463,27572,23214,23193,22292,16322,11694,8110,4405,2894
2022,Osmaniye,20605,26104,24199,21364,19073,17895,20047,21011,18163,16693,15385,25501,12082,10166,6737,3747,1948,866,338,19651,24656,22511,19695,19059,18102,19540,20700,18130,16447,14960,23993,11848,10362,7628,4831,2969,1532,867
2022,Rize,9545,10737,11278,12763,12819,11929,12071,12650,12171,12786,12300,10678,10306,8398,5238,3392,1944,920,262,9043,10230,10747,12668,11872,10992,11259,11741,11398,12036,11505,10201,10058,9042,6427,5101,3924,2171,1414
2022,Sakarya,35581,38564,40266,43289,41065,39363,39131,42784,37817,34037,30520,39964,26987,21800,14719,8367,4465,2040,690,33515,36343,37923,42237,39538,38619,38668,42021,37405,33547,31005,38093,27550,23147,16260,10666,6817,3484,1793
2022,Samsun,38288,48170,48574,50054,47850,46093,47575,51569,46990,43156,44590,47067,38195,32043,21727,13261,7255,3277,1064,36238,45989,45944,49714,47728,46090,47593,53235,47946,44157,46861,44745,38804,34140,25202,17068,11170,5699,3367
2022,Siirt,17745,18034,18414,17002,15907,13081,10040,9319,6932,5805,5277,19081,3671,3183,2087,1200,655,362,111,16983,17484,17639,16996,14987,12042,9217,9264,6568,5248,4905,18134,3620,3437,2769,1861,1166,575,510
2022,Sinop,5285,6233,6759,7189,6830,7159,7292,7412,6651,6605,7955,6135,7704,7583,5901,3602,2187,1031,387,4931,6077,6643,7709,6287,6381,6733,6934,6485,6737,8095,5827,8057,7601,6261,4448,3259,1615,819
2022,Sivas,18633,22711,24126,28213,24536,21197,21377,22150,19637,18293,18418,21937,16530,15189,11330,7118,4120,1828,675,17893,21511,23449,27403,23478,20579,20457,21118,19287,18070,18429,20783,16985,15409,12883,9051,5804,2680,1637
2022,Tekirdağ,37270,41404,39814,42780,46143,47309,47874,51256,42535,36311,31493,43526,26410,20966,13610,7531,4125,1931,726,35482,38865,35594,37290,42854,43712,45705,47410,39370,34224,31005,41226,27229,22686,16020,9769,6189,3297,1510
2022,Tokat,15988,20698,21758,24063,20828,18483,19480,20580,19271,18347,19281,19444,17501,15667,11209,7237,4281,1833,493,15230,19482,21195,23291,19515,18051,19354,20182,19401,18299,19822,18297,18023,17002,13579,9686,5534,2737,1332
2022,Trabzon,23715,27969,27584,30513,28969,27649,29389,30308,27768,26079,26653,27548,23664,20065,13127,7307,4590,2340,824,22384,26749,26490,29837,28376,27244,28410,29255,26938,25307,27193,26362,23419,21875,15057,10940,8108,4329,3689
2022,Tunceli,2348,1872,1839,3484,4758,4119,3401,3520,3288,2779,2588,2125,2355,2229,1551,961,628,513,183,2179,1764,1903,3579,3047,2798,2687,2770,2438,2431,2527,1988,2382,2336,1810,1296,818,598,474
2022,Uşak,10151,12310,12794,14398,13608,12397,14016,14630,13407,12531,11614,12348,10439,8730,5896,3633,2299,1116,376,9403,11477,12710,15194,12417,12230,13619,14373,13346,12205,11973,11553,10938,9506,6912,4984,3400,1813,708
2022,Van,57677,60725,58161,57324,53047,47514,38424,35410,26061,20838,19948,64355,13116,9881,6289,3568,1993,819,303,55088,58905,56046,52021,51577,45109,35048,34329,24406,18519,18100,61689,13329,11639,7834,4718,2782,1240,917
2022,Yalova,8590,10083,10842,11368,10800,10386,10327,10826,9893,9365,8722,10517,8442,7078,4886,3011,1748,766,254,8294,9670,9840,10409,10332,10016,10372,11211,10229,9611,9279,10084,8686,7519,5314,3572,2170,1179,642
2022,Yozgat,11667,15035,16216,16758,14823,14160,14663,14754,13206,12759,13378,14010,11631,10321,7653,4713,2560,1076,431,11112,14339,15467,17029,14590,13050,13043,13281,12735,12168,13560,13464,11465,10790,9052,6497,3939,1943,1104
