year,province,name,count,rank,total_count
2019,Karaman,Duran,749,28,253279
2019,Karaman,Tekin,745,29,253279
2019,Karaman,Kılıç,725,30,253279
2019,Kars,Kaya,6274,1,285410
2019,Kars,Aydın,5883,2,285410
2019,Kars,Yıldız,5722,3,285410
2019,Kars,Çelik,4001,4,285410
2019,Kars,Yılmaz,3934,5,285410
2019,Kars,Yıldırım,3536,6,285410
2019,Kars,Demir,3129,7,285410
2019,Kars,Aras,2328,8,285410
2019,Kars,Bulut,2310,9,285410
2019,Kars,Polat,2287,10,285410
2019,Kars,Öztürk,2236,11,285410
2019,Kars,Güneş,2126,12,285410
2019,Kars,Kılıç,2063,13,285410
2019,Kars,Turan,1810,14,285410
2019,Kars,Doğan,1738,15,285410
2019,Kars,Aktaş,1694,16,285410
2019,Kars,Altun,1594,17,285410
2019,Kars,Aslan,1565,18,285410
2019,Kars,Karadağ,1339,19,285410
2019,Kars,Koç,1301,20,285410
2019,Kars,Özdemir,1291,21,285410
2019,Kars,Taş,1208,22,285410
2019,Kars,Can,1139,23,285410
2019,Kars,Ekinci,1044,24,285410
2019,Kars,Gündüz,1002,25,285410
2019,Kars,Vargün,966,26,285410
2019,Kars,Erkmen,940,27,285410
2019,Kars,Karataş,925,28,285410
2019,Kars,Bozkurt,920,29,285410
2019,Kars,Oğul,918,30,285410
2019,Kastamonu,Yılmaz,6739,1,379405
2019,Kastamonu,Demir,3832,2,379405
2019,Kastamonu,Kaya,3280,3,379405
2019,Kastamonu,Çelik,3261,4,379405
2019,Kastamonu,Özdemir,2961,5,379405
2019,Kastamonu,Yıldız,2645,6,379405
2019,Kastamonu,Kara,2452,7,379405
2019,Kastamonu,Şahin,2349,8,379405
2019,Kastamonu,Öztürk,2306,9,379405
2019,Kastamonu,Aydın,2147,10,379405
2019,Kastamonu,Arslan,2051,11,379405
2019,Kastamonu,Ünal,1879,12,379405
2019,Kastamonu,Acar,1860,13,379405
2019,Kastamonu,Demirci,1777,14,379405
2019,Kastamonu,Yıldırım,1669,15,379405
2019,Kastamonu,Özcan,1591,16,379405
2019,Kastamonu,Özkan,1511,17,379405
2019,Kastamonu,Doğan,1433,18,379405
2019,Kastamonu,Şen,1399,19,379405
2019,Kastamonu,Köse,1204,20,379405
2019,Kastamonu,Korkmaz,1181,21,379405
2019,Kastamonu,Kılıç,1123,22,379405
2019,Kastamonu,Çetin,1099,23,379405
2019,Kastamonu,Güler,1090,24,379405
2019,Kastamonu,Can,1009,25,379405
2019,Kastamonu,Baş,1005,26,379405
2019,Kastamonu,Yüksel,973,27,379405
2019,Kastamonu,Ay,971,28,379405
2019,Kastamonu,Öz,956,29,379405
2019,Kastamonu,Kurt,949,30,379405
2019,Kayseri,Yılmaz,18770,1,1407409
2019,Kayseri,Şahin,17647,2,1407409
2019,Kayseri,Yıldırım,12927,3,1407409
2019,Kayseri,Yıldız,12812,4,1407409
2019,Kayseri,Doğan,12679,5,1407409
2019,Kayseri,Kaya,11984,6,1407409
2019,Kayseri,Öztürk,11697,7,1407409
2019,Kayseri,Demir,10472,8,1407409
2019,Kayseri,Özdemir,10298,9,1407409
2019,Kayseri,Çelik,8841,10,1407409
2019,Kayseri,Arslan,8488,11,1407409
2019,Kayseri,Kılıç,8308,12,1407409
2019,Kayseri,Erdoğan,7154,13,1407409
2019,Kayseri,Aydın,7152,14,1407409
2019,Kayseri,Şimşek,6678,15,1407409
2019,Kayseri,Koç,6228,16,1407409
2019,Kayseri,Aslan,6028,17,1407409
2019,Kayseri,Özkan,6004,18,1407409
2019,Kayseri,Polat,5998,19,1407409
2019,Kayseri,Bulut,4835,20,1407409
2019,Kayseri,Çetin,4632,21,1407409
2019,Kayseri,Kara,4429,22,1407409
2019,Kayseri,Karakaya,4402,23,1407409
2019,Kayseri,Ünal,4321,24,1407409
2019,Kayseri,Özcan,4315,25,1407409
2019,Kayseri,Coşkun,4223,26,1407409
2019,Kayseri,Korkmaz,4015,27,1407409
2019,Kayseri,Bozkurt,4001,28,1407409
2019,Kayseri,Kahraman,3903,29,1407409
2019,Kayseri,Özer,3895,30,1407409
2019,Kırıkkale,Yılmaz,2868,1,283017
2019,Kırıkkale,Şahin,2849,2,283017
2019,Kırıkkale,Doğan,2536,3,283017
2019,Kırıkkale,Yıldırım,2349,4,283017
2019,Kırıkkale,Öztürk,2102,5,283017
2019,Kırıkkale,Arslan,1957,6,283017
2019,Kırıkkale,Özdemir,1822,7,283017
2019,Kırıkkale,Demir,1792,8,283017
2019,Kırıkkale,Kılıç,1600,9,283017
2019,Kırıkkale,Yıldız,1506,10,283017
2019,Kırıkkale,Çelik,1390,11,283017
2019,Kırıkkale,Kaya,1366,12,283017
2019,Kırıkkale,Karakaya,1230,13,283017
2019,Kırıkkale,Kaplan,1124,14,283017
2019,Kırıkkale,Aydın,1094,15,283017
2019,Kırıkkale,Çetin,1072,16,283017
2019,Kırıkkale,Ceylan,985,17,283017
2019,Kırıkkale,Yeşilyurt,957,18,283017
2019,Kırıkkale,Aktaş,931,19,283017
2019,Kırıkkale,Aksoy,891,20,283017
2019,Kırıkkale,Erdoğan,874,21,283017
2019,Kırıkkale,Tekin,851,22,283017
2019,Kırıkkale,Köksal,847,23,283017
2019,Kırıkkale,Öcal,832,24,283017
2019,Kırıkkale,Demirel,823,25,283017
2019,Kırıkkale,Şimşek,816,26,283017
2019,Kırıkkale,Koç,814,27,283017
2019,Kırıkkale,Ünal,813,28,283017
2019,Kırıkkale,Bozkurt,806,29,283017
2019,Kırıkkale,Acar,786,30,283017
2019,Kırklareli,Yılmaz,4388,1,361836
2019,Kırklareli,Çetin,2135,2,361836
2019,Kırklareli,Demir,2056,3,361836
2019,Kırklareli,Kaya,1992,4,361836
2019,Kırklareli,Çelik,1973,5,361836
2019,Kırklareli,Yıldız,1938,6,361836
2019,Kırklareli,Öztürk,1927,7,361836
2019,Kırklareli,Aydın,1566,8,361836
2019,Kırklareli,Yıldırım,1460,9,361836
2019,Kırklareli,Özdemir,1373,10,361836
2019,Kırklareli,Şahin,1360,11,361836
2019,Kırklareli,Şen,1324,12,361836
2019,Kırklareli,Kılıç,1303,13,361836
2019,Kırklareli,Can,1300,14,361836
2019,Kırklareli,Doğan,1292,15,361836
2019,Kırklareli,Arslan,1265,16,361836
2019,Kırklareli,Özkan,1181,17,361836
2019,Kırklareli,Yavuz,1154,18,361836
2019,Kırklareli,Kurt,1102,19,361836
2019,Kırklareli,Koç,1086,20,361836
2019,Kırklareli,Özcan,1039,21,361836
2019,Kırklareli,Çalışkan,1022,22,361836
2019,Kırklareli,Güler,1017,23,361836
2019,Kırklareli,Yalçın,990,24,361836
2019,Kırklareli,Çakır,985,25,361836
2019,Kırklareli,Kara,924,26,361836
2019,Kırklareli,Mutlu,912,27,361836
2019,Kırklareli,Akın,888,28,361836
2019,Kırklareli,Korkmaz,856,29,361836
2019,Kırklareli,Engin,800,30,361836
2019,Kırşehir,Şahin,4438,1,242938
2019,Kırşehir,Yılmaz,4435,2,242938
2019,Kırşehir,Kaya,3341,3,242938
2019,Kırşehir,Yıldırım,2664,4,242938
2019,Kırşehir,Kılıç,2615,5,242938
2019,Kırşehir,Demir,2605,6,242938
2019,Kırşehir,Doğan,2512,7,242938
2019,Kırşehir,Çelik,2188,8,242938
2019,Kırşehir,Öztürk,2148,9,242938
2019,Kırşehir,Arslan,1889,10,242938
2019,Kırşehir,Özdemir,1859,11,242938
2019,Kırşehir,Aydın,1835,12,242938
2019,Kırşehir,Yıldız,1834,13,242938
2019,Kırşehir,Aslan,1684,14,242938
2019,Kırşehir,Şimşek,1213,15,242938
2019,Kırşehir,Köksal,1192,16,242938
2019,Kırşehir,Koç,1158,17,242938
2019,Kırşehir,Çetin,1066,18,242938
2019,Kırşehir,Kara,1029,19,242938
2019,Kırşehir,Güneş,966,20,242938
2019,Kırşehir,Erdoğan,945,21,242938
2019,Kırşehir,Ünal,933,22,242938
2019,Kırşehir,Yağmur,904,23,242938
2019,Kırşehir,Sarı,904,23,242938
2019,Kırşehir,Yüksel,886,24,242938
2019,Kırşehir,Kurt,868,25,242938
2019,Kırşehir,Çoban,854,26,242938
2019,Kırşehir,Ekici,841,27,242938
2019,Kırşehir,Yiğit,806,28,242938
2019,Kırşehir,Korkmaz,778,29,242938
2019,Kırşehir,Güzel,771,30,242938
2019,Kilis,Yılmaz,2571,1,142490
2019,Kilis,Polat,2544,2,142490
2019,Kilis,Demir,2377,3,142490
2019,Kilis,Yıldırım,1950,4,142490
2019,Kilis,Kaya,1945,5,142490
2019,Kilis,Yıldız,1584,6,142490
2019,Kilis,Korkmaz,1581,7,142490
2019,Kilis,Arslan,1480,8,142490
2019,Kilis,Şahin,1418,9,142490
2019,Kilis,Çelik,1323,10,142490
2019,Kilis,Özdemir,1286,11,142490
2019,Kilis,Doğan,1263,12,142490
2019,Kilis,Aslan,1232,13,142490
2019,Kilis,Kurt,1084,14,142490
2019,Kilis,Özkan,840,15,142490
2019,Kilis,Çetin,833,16,142490
2019,Kilis,Yalçın,832,17,142490
2019,Kilis,Bozkurt,752,18,142490
2019,Kilis,Kara,748,19,142490
2019,Kilis,Kartal,748,19,142490
2019,Kilis,Can,709,20,142490
2019,Kilis,Kuş,668,21,142490
2019,Kilis,Çelebi,621,22,142490
2019,Kilis,Şahan,577,23,142490
2019,Kilis,Karakuş,526,24,142490
2019,Kilis,Kaplan,520,25,142490
2019,Kilis,Öztürk,509,26,142490
2019,Kilis,Karadaş,491,27,142490
2019,Kilis,Akkurt,482,28,142490
2019,Kilis,Ağcabay,479,29,142490
2019,Kilis,Tilki,458,30,142490
2019,Kocaeli,Yılmaz,31165,1,1953035
2019,Kocaeli,Kaya,19954,2,1953035
2019,Kocaeli,Aydın,18889,3,1953035
2019,Kocaeli,Demir,18748,4,1953035
2019,Kocaeli,Yıldız,18068,5,1953035
2019,Kocaeli,Öztürk,17420,6,1953035
2019,Kocaeli,Şahin,16987,7,1953035
2019,Kocaeli,Çelik,16209,8,1953035
2019,Kocaeli,Yıldırım,15967,9,1953035
2019,Kocaeli,Kılıç,12953,10,1953035
2019,Kocaeli,Özdemir,11657,11,1953035
2019,Kocaeli,Arslan,10702,12,1953035
2019,Kocaeli,Doğan,8989,13,1953035
2019,Kocaeli,Koç,7806,14,1953035
2019,Kocaeli,Aslan,7358,15,1953035
2019,Kocaeli,Kurt,7294,16,1953035
2019,Kocaeli,Çakır,7171,17,1953035
2019,Kocaeli,Kara,7142,18,1953035
2019,Kocaeli,Çetin,7036,19,1953035
2019,Kocaeli,Aktaş,6792,20,1953035
2019,Kocaeli,Özcan,6602,21,1953035
2019,Kocaeli,Yavuz,6499,22,1953035
2019,Kocaeli,Turan,6470,23,1953035
2019,Kocaeli,Keskin,6312,24,1953035
2019,Kocaeli,Korkmaz,5822,25,1953035
2019,Kocaeli,Polat,5818,26,1953035
2019,Kocaeli,Acar,5720,27,1953035
2019,Kocaeli,Şen,5673,28,1953035
2019,Kocaeli,Özkan,5575,29,1953035
2019,Kocaeli,Can,5540,30,1953035
2019,Konya,Yılmaz,23586,1,2232374
2019,Konya,Çelik,17050,2,2232374
2019,Konya,Kaya,16679,3,2232374
2019,Konya,Şahin,16046,4,2232374
2019,Konya,Yıldırım,15816,5,2232374
2019,Konya,Yıldız,15041,6,2232374
2019,Konya,Demir,13989,7,2232374
2019,Konya,Özdemir,13804,8,2232374
2019,Konya,Doğan,13787,9,2232374
2019,Konya,Aydın,10955,10,2232374
2019,Konya,Öztürk,10850,11,2232374
2019,Konya,Çetin,10379,12,2232374
2019,Konya,Acar,9955,13,2232374
2019,Konya,Arslan,9764,14,2232374
2019,Konya,Koç,9603,15,2232374
2019,Konya,Kara,9466,16,2232374
2019,Konya,Koçak,8862,17,2232374
2019,Konya,Kılıç,8747,18,2232374
2019,Konya,Ünal,8457,19,2232374
2019,Konya,Can,7868,20,2232374
2019,Konya,Yavuz,7212,21,2232374
2019,Konya,Özkan,7168,22,2232374
2019,Konya,Özcan,7167,23,2232374
2019,Konya,Sarı,7164,24,2232374
2019,Konya,Ceylan,6916,25,2232374
2019,Konya,Şimşek,6810,26,2232374
2019,Konya,Erdoğan,6808,27,2232374
2019,Konya,Korkmaz,6738,28,2232374
2019,Konya,Koyuncu,6697,29,2232374
2019,Konya,Şen,6171,30,2232374
2019,Kütahya,Yılmaz,6421,1,579257
2019,Kütahya,Demir,5274,2,579257
2019,Kütahya,Öztürk,5201,3,579257
2019,Kütahya,Çelik,4617,4,579257
2019,Kütahya,Şahin,4493,5,579257
2019,Kütahya,Özdemir,4309,6,579257
2019,Kütahya,Kaya,4278,7,579257
2019,Kütahya,Çetin,4263,8,579257
2019,Kütahya,Yıldız,4001,9,579257
2019,Kütahya,Aydın,3980,10,579257
2019,Kütahya,Arslan,3770,11,579257
2019,Kütahya,Yıldırım,3646,12,579257
2019,Kütahya,Kahraman,3353,13,579257
2019,Kütahya,Çakır,3323,14,579257
2019,Kütahya,Sarı,3271,15,579257
2019,Kütahya,Yavuz,2967,16,579257
2019,Kütahya,Aslan,2544,17,579257
2019,Kütahya,Kara,2507,18,579257
2019,Kütahya,Yiğit,2412,19,579257
2019,Kütahya,Şen,2305,20,579257
2019,Kütahya,Doğan,2292,21,579257
2019,Kütahya,Dönmez,2240,22,579257
2019,Kütahya,Korkmaz,2106,23,579257
2019,Kütahya,Koç,1985,24,579257
2019,Kütahya,Karaca,1979,25,579257
2019,Kütahya,Bayram,1971,26,579257
2019,Kütahya,Can,1957,27,579257
2019,Kütahya,Acar,1954,28,579257
2019,Kütahya,Uslu,1914,29,579257
2019,Kütahya,Kurt,1899,30,579257
2019,Malatya,Şahin,10511,1,800165
2019,Malatya,Doğan,10456,2,800165
2019,Malatya,Kaya,9833,3,800165
2019,Malatya,Yılmaz,9143,4,800165
2019,Malatya,Yıldırım,8065,5,800165
2019,Malatya,Özdemir,7511,6,800165
2019,Malatya,Demir,7104,7,800165
2019,Malatya,Aslan,6824,8,800165
2019,Malatya,Çelik,6315,9,800165
2019,Malatya,Kılıç,5461,10,800165
2019,Malatya,Korkmaz,4657,11,800165
2019,Malatya,Yıldız,4255,12,800165
2019,Malatya,Polat,3899,13,800165
2019,Malatya,Öztürk,3611,14,800165
2019,Malatya,Yiğit,3553,15,800165
2019,Malatya,Arslan,3512,16,800165
2019,Malatya,Koç,3503,17,800165
2019,Malatya,Aydın,3448,18,800165
2019,Malatya,Güler,3337,19,800165
2019,Malatya,Fırat,2915,20,800165
2019,Malatya,Karakuş,2811,21,800165
2019,Malatya,Karaca,2774,22,800165
2019,Malatya,Özcan,2774,22,800165
2019,Malatya,Özer,2730,23,800165
2019,Malatya,Güneş,2482,24,800165
2019,Malatya,Gürbüz,2473,25,800165
2019,Malatya,Bulut,2435,26,800165
2019,Malatya,Gül,2399,27,800165
2019,Malatya,Bozkurt,2370,28,800165
2019,Malatya,Çetin,2365,29,800165
2019,Malatya,Uçar,2354,30,800165
2019,Manisa,Yılmaz,18604,1,1440611
2019,Manisa,Kaya,14000,2,1440611
2019,Manisa,Demir,12324,3,1440611
2019,Manisa,Çelik,11613,4,1440611
2019,Manisa,Yıldırım,10330,5,1440611
2019,Manisa,Özdemir,10086,6,1440611
2019,Manisa,Yıldız,9899,7,1440611
2019,Manisa,Çetin,9272,8,1440611
2019,Manisa,Aydın,9057,9,1440611
2019,Manisa,Şahin,8282,10,1440611
2019,Manisa,Öztürk,7226,11,1440611
2019,Manisa,Arslan,6575,12,1440611
2019,Manisa,Doğan,5325,13,1440611
2019,Manisa,Aslan,5305,14,1440611
2019,Manisa,Çakır,5280,15,1440611
2019,Manisa,Uysal,5209,16,1440611
2019,Manisa,Şen,5197,17,1440611
2019,Manisa,Özcan,5122,18,1440611
2019,Manisa,Kurt,4805,19,1440611
2019,Manisa,Acar,4728,20,1440611
2019,Manisa,Korkmaz,4458,21,1440611
2019,Manisa,Özkan,4438,22,1440611
2019,Manisa,Can,4323,23,1440611
2019,Manisa,Kahraman,4152,24,1440611
2019,Manisa,Koç,4120,25,1440611
2019,Manisa,Çoban,4105,26,1440611
2019,Manisa,Kara,4084,27,1440611
2019,Manisa,Sarı,4066,28,1440611
2019,Manisa,Kılıç,4046,29,1440611
2019,Manisa,Aktaş,3954,30,1440611
2019,Mardin,Demir,15002,1,838778
2019,Mardin,Çelik,14575,2,838778
2019,Mardin,Kaya,11395,3,838778
2019,Mardin,Doğan,8594,4,838778
2019,Mardin,Acar,8572,5,838778
2019,Mardin,Aydın,8238,6,838778
2019,Mardin,Aslan,7616,7,838778
2019,Mardin,Yılmaz,6741,8,838778
2019,Mardin,Yıldırım,6240,9,838778
2019,Mardin,Arslan,6141,10,838778
2019,Mardin,Özdemir,6075,11,838778
2019,Mardin,Yıldız,6048,12,838778
2019,Mardin,Kılıç,4971,13,838778
2019,Mardin,Tekin,4682,14,838778
2019,Mardin,Ay,3860,15,838778
2019,Mardin,Gümüş,3652,16,838778
2019,Mardin,Çetin,3590,17,838778
2019,Mardin,Şahin,3560,18,838778
2019,Mardin,Öztürk,3541,19,838778
2019,Mardin,Dağ,3348,20,838778
2019,Mardin,Çiçek,3310,21,838778
2019,Mardin,Bulut,3292,22,838778
2019,Mardin,Kılınç,3209,23,838778
2019,Mardin,Yavuz,3137,24,838778
2019,Mardin,Taş,3113,25,838778
2019,Mardin,Aksoy,3103,26,838778
2019,Mardin,Aktaş,3053,27,838778
2019,Mardin,Akan,3031,28,838778
2019,Mardin,Can,3009,29,838778
2019,Mardin,Deniz,2897,30,838778
2019,Mersin,Yılmaz,24957,1,1840425
2019,Mersin,Demir,18536,2,1840425
2019,Mersin,Kaya,18492,3,1840425
2019,Mersin,Şahin,17676,4,1840425
2019,Mersin,Çelik,16980,5,1840425
2019,Mersin,Yıldırım,16011,6,1840425
2019,Mersin,Yıldız,15591,7,1840425
2019,Mersin,Doğan,14164,8,1840425
2019,Mersin,Özdemir,12058,9,1840425
2019,Mersin,Aslan,10497,10,1840425
2019,Mersin,Aydın,10377,11,1840425
2019,Mersin,Şimşek,9542,12,1840425
2019,Mersin,Kara,9328,13,1840425
2019,Mersin,Arslan,9300,14,1840425
2019,Mersin,Çetin,8673,15,1840425
2019,Mersin,Kurt,7934,16,1840425
2019,Mersin,Öztürk,7598,17,1840425
2019,Mersin,Taş,7312,18,1840425
2019,Mersin,Kılıç,6988,19,1840425
2019,Mersin,Sarı,6364,20,1840425
2019,Mersin,Gök,6209,21,1840425
2019,Mersin,Yalçın,6129,22,1840425
2019,Mersin,Bulut,6097,23,1840425
2019,Mersin,Can,6087,24,1840425
2019,Mersin,Uysal,5893,25,1840425
2019,Mersin,Özer,5705,26,1840425
2019,Mersin,Şen,5563,27,1840425
2019,Mersin,Özkan,5486,28,1840425
2019,Mersin,Koç,5456,29,1840425
2019,Mersin,Ateş,5346,30,1840425
2019,Muğla,Yılmaz,12551,1,983142
2019,Muğla,Kaya,9575,2,983142
2019,Muğla,Şahin,8077,3,983142
2019,Muğla,Demir,7833,4,983142
2019,Muğla,Yıldırım,7582,5,983142
2019,Muğla,Aydın,7096,6,983142
2019,Muğla,Öztürk,6523,7,983142
2019,Muğla,Özdemir,6221,8,983142
2019,Muğla,Çelik,6191,9,983142
2019,Muğla,Arslan,5922,10,983142
2019,Muğla,Yıldız,5919,11,983142
2019,Muğla,Çetin,5108,12,983142
2019,Muğla,Acar,4175,13,983142
2019,Muğla,Uysal,4166,14,983142
2019,Muğla,Kara,4156,15,983142
2019,Muğla,Çoban,4138,16,983142
2019,Muğla,Avcı,4114,17,983142
2019,Muğla,Doğan,3736,18,983142
2019,Muğla,Şimşek,3615,19,983142
2019,Muğla,Çakır,3363,20,983142
2019,Muğla,Özcan,3344,21,983142
2019,Muğla,Kurt,3138,22,983142
2019,Muğla,Bulut,3079,23,983142
2019,Muğla,Sarı,3055,24,983142
2019,Muğla,Yalçın,2987,25,983142
2019,Muğla,Can,2966,26,983142
2019,Muğla,Özkan,2961,27,983142
2019,Muğla,Kaplan,2937,28,983142
2019,Muğla,Korkmaz,2897,29,983142
2019,Muğla,Keskin,2879,30,983142
2019,Muş,Çelik,6940,1,408809
2019,Muş,Demir,5858,2,408809
2019,Muş,Yılmaz,5059,3,408809
2019,Muş,Yıldız,4890,4,408809
2019,Muş,Sönmez,4458,5,408809
2019,Muş,Bingöl,4380,6,408809
2019,Muş,Yıldırım,4353,7,408809
2019,Muş,Kaya,4269,8,408809
2019,Muş,Arslan,4161,9,408809
2019,Muş,Güler,3582,10,408809
2019,Muş,Özdemir,3417,11,408809
2019,Muş,Aydın,3220,12,408809
2019,Muş,Karakaya,2834,13,408809
2019,Muş,Taş,2812,14,408809
2019,Muş,Aktaş,2629,15,408809
2019,Muş,Bozkurt,2538,16,408809
2019,Muş,Tekin,2457,17,408809
2019,Muş,Çetin,2392,18,408809
2019,Muş,Özmen,2315,19,408809
2019,Muş,Yalçın,2189,20,408809
2019,Muş,Doğan,2149,21,408809
2019,Muş,Özkan,2107,22,408809
2019,Muş,Özcan,2086,23,408809
2019,Muş,Şahin,2085,24,408809
2019,Muş,Işık,2064,25,408809
2019,Muş,Aydemir,2035,26,408809
2019,Muş,Balkaya,2003,27,408809
2019,Muş,Polat,1916,28,408809
2019,Muş,Subaşı,1913,29,408809
2019,Muş,Çiftçi,1880,30,408809
2019,Nevşehir,Yılmaz,4440,1,303010
2019,Nevşehir,Şahin,3719,2,303010
2019,Nevşehir,Demir,2741,3,303010
2019,Nevşehir,Öztürk,2475,4,303010
2019,Nevşehir,Kaya,2332,5,303010
2019,Nevşehir,Özdemir,2236,6,303010
2019,Nevşehir,Doğan,2217,7,303010
2019,Nevşehir,Çelik,1999,8,303010
2019,Nevşehir,Yıldız,1771,9,303010
2019,Nevşehir,Yıldırım,1740,10,303010
2019,Nevşehir,Aydın,1695,11,303010
2019,Nevşehir,Özer,1472,12,303010
2019,Nevşehir,Özcan,1447,13,303010
2019,Nevşehir,Yüksel,1363,14,303010
2019,Nevşehir,Kılıç,1336,15,303010
2019,Nevşehir,Ertaş,1295,16,303010
2019,Nevşehir,Ünal,1239,17,303010
2019,Nevşehir,Güven,1236,18,303010
2019,Nevşehir,Güneş,1184,19,303010
2019,Nevşehir,Şimşek,1162,20,303010
2019,Nevşehir,Çetin,1119,21,303010
2019,Nevşehir,Arslan,1093,22,303010
2019,Nevşehir,Çalışkan,1076,23,303010
2019,Nevşehir,Korkmaz,1064,24,303010
2019,Nevşehir,Aslan,1058,25,303010
2019,Nevşehir,Uçar,1056,26,303010
2019,Nevşehir,Özkan,1017,27,303010
2019,Nevşehir,Yalçın,1006,28,303010
2019,Nevşehir,Şen,996,29,303010
2019,Nevşehir,Ceylan,994,30,303010
2019,Niğde,Yılmaz,5206,1,362861
2019,Niğde,Öztürk,4312,2,362861
2019,Niğde,Şahin,3610,3,362861
2019,Niğde,Demir,2980,4,362861
2019,Niğde,Doğan,2580,5,362861
2019,Niğde,Aydın,2542,6,362861
2019,Niğde,Çelik,2509,7,362861
2019,Niğde,Erdoğan,2472,8,362861
2019,Niğde,Özdemir,2342,9,362861
2019,Niğde,Yıldız,2275,10,362861
2019,Niğde,Kaya,2196,11,362861
2019,Niğde,Kılıç,2024,12,362861
2019,Niğde,Yüksel,2013,13,362861
2019,Niğde,Özcan,1913,14,362861
2019,Niğde,Özkan,1776,15,362861
2019,Niğde,Ünal,1658,16,362861
2019,Niğde,Yıldırım,1648,17,362861
2019,Niğde,Polat,1527,18,362861
2019,Niğde,Aslan,1519,19,362861
2019,Niğde,Kılınç,1488,20,362861
2019,Niğde,Koç,1457,21,362861
2019,Niğde,Özer,1456,22,362861
2019,Niğde,Çınar,1437,23,362861
2019,Niğde,Arıkan,1414,24,362861
2019,Niğde,Çetin,1410,25,362861
2019,Niğde,Arı,1372,26,362861
2019,Niğde,Özbek,1309,27,362861
2019,Niğde,Soylu,1278,28,362861
2019,Niğde,Arslan,1266,29,362861
2019,Niğde,Eroğlu,1240,30,362861
2019,Ordu,Yılmaz,15877,1,754198
2019,Ordu,Şahin,10521,2,754198
2019,Ordu,Öztürk,9429,3,754198
2019,Ordu,Aydın,7647,4,754198
2019,Ordu,Demir,7209,5,754198
2019,Ordu,Arslan,6240,6,754198
2019,Ordu,Çelik,5246,7,754198
2019,Ordu,Kaya,5230,8,754198
2019,Ordu,Yıldız,5049,9,754198
2019,Ordu,Kılıç,4909,10,754198
2019,Ordu,Özdemir,4813,11,754198
2019,Ordu,Keskin,4334,12,754198
2019,Ordu,Yıldırım,4061,13,754198
2019,Ordu,Aktaş,3839,14,754198
2019,Ordu,Çakır,3722,15,754198
2019,Ordu,Güler,3536,16,754198
2019,Ordu,Güney,3395,17,754198
2019,Ordu,Baş,3121,18,754198
2019,Ordu,Korkmaz,3097,19,754198
2019,Ordu,Aksu,2923,20,754198
2019,Ordu,Koç,2917,21,754198
2019,Ordu,Şen,2764,22,754198
2019,Ordu,Duman,2709,23,754198
2019,Ordu,Özcan,2684,24,754198
2019,Ordu,Yüksel,2639,25,754198
2019,Ordu,Güneş,2620,26,754198
2019,Ordu,Gümüş,2612,27,754198
2019,Ordu,Çakmak,2550,28,754198
2019,Ordu,Karayiğit,2533,29,754198
2019,Ordu,Genç,2519,30,754198
2019,Osmaniye,Demir,5238,1,538759
2019,Osmaniye,Yılmaz,5036,2,538759
2019,Osmaniye,Kaya,4580,3,538759
2019,Osmaniye,Çelik,4074,4,538759
2019,Osmaniye,Doğan,3570,5,538759
2019,Osmaniye,Yıldırım,3505,6,538759
2019,Osmaniye,Kurt,3483,7,538759
2019,Osmaniye,Şahin,3421,8,538759
2019,Osmaniye,Kara,3251,9,538759
2019,Osmaniye,Gök,3238,10,538759
2019,Osmaniye,Yıldız,3066,11,538759
2019,Osmaniye,Özdemir,2919,12,538759
2019,Osmaniye,Aslan,2832,13,538759
2019,Osmaniye,Kılıç,2514,14,538759
2019,Osmaniye,Öztürk,2330,15,538759
2019,Osmaniye,Köse,2152,16,538759
2019,Osmaniye,Çetin,1972,17,538759
2019,Osmaniye,Ateş,1878,18,538759
2019,Osmaniye,Coşkun,1869,19,538759
2019,Osmaniye,Arslan,1761,20,538759
2019,Osmaniye,Avcı,1730,21,538759
2019,Osmaniye,Demirci,1725,22,538759
2019,Osmaniye,Güneş,1679,23,538759
2019,Osmaniye,Gül,1660,24,538759
2019,Osmaniye,Yiğit,1599,25,538759
2019,Osmaniye,Türkmenoğlu,1595,26,538759
2019,Osmaniye,Özkan,1592,27,538759
2019,Osmaniye,Koç,1539,28,538759
2019,Osmaniye,Küçük,1517,29,538759
2019,Osmaniye,Güzel,1448,30,538759
2019,Rize,Yılmaz,8668,1,343212
2019,Rize,Yazıcı,4193,2,343212
2019,Rize,Çelik,3365,3,343212
2019,Rize,Uzun,3343,4,343212
2019,Rize,Öztürk,3181,5,343212
2019,Rize,Yıldız,2956,6,343212
2019,Rize,Yıldırım,2562,7,343212
2019,Rize,Köse,2509,8,343212
2019,Rize,Sarı,2340,9,343212
2019,Rize,Çolak,2273,10,343212
2019,Rize,Demir,2184,11,343212
2019,Rize,Öksüz,1880,12,343212
2019,Rize,Demirci,1855,13,343212
2019,Rize,Kopuz,1821,14,343212
2019,Rize,Aydın,1757,15,343212
2019,Rize,Çakır,1694,16,343212
2019,Rize,Balcı,1657,17,343212
2019,Rize,Özdemir,1593,18,343212
2019,Rize,Türüt,1533,19,343212
2019,Rize,Kaya,1481,20,343212
2019,Rize,Büyük,1448,21,343212
2019,Rize,Kandemir,1398,22,343212
2019,Rize,Kazdal,1397,23,343212
2019,Rize,Kurt,1380,24,343212
2019,Rize,Kara,1312,25,343212
2019,Rize,Topçu,1297,26,343212
2019,Rize,Aksu,1272,27,343212
2019,Rize,Baş,1232,28,343212
